source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason	title_abstract_sha256
SF-2026-ARXIV-2606-30926	2606.30926	keyword_daily_semantic_review_required	SpikON: A Dual-Parallel and Efficient Accelerator for Online Spiking Neural Networks Learning	Spiking neural networks (SNNs) have emerged as a promising paradigm for energy-efficient brain-inspired computing. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《SpikON: A Dual-Parallel and Efficient Accelerator for Online Spiking Neural Networks Learning》：摘要明确“Spiking neural networks (SNNs) have emerged as a promising paradigm for energy-efficient brain-inspired computing. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	c2c56999837977dad0fe055ab4f1cd6c9c09ea3c4493a25b61c7e0e3b09ade3d
SF-2026-ARXIV-2606-30930	2606.30930	core_daily_semantic_review_required	SGD at the Edge of Stability: Stochastic Stabilization with Large Learning Rates	Modern deep learning has been shown to operate at the edge of stability, routinely using learning rates far larger than those justified by classical optimization theory. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《SGD at the Edge of Stability: Stochastic Stabilization with Large Learning Rates》：摘要明确“Modern deep learning has been shown to operate at the edge of stability, routinely using learning rates far larger than those justified by classical optimization theory. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	511fa30b36bedac31ec7999edfab706c582283878b2fdbb2e3b5878ef916c759
SF-2026-ARXIV-2606-30931	2606.30931	core_daily_semantic_review_required	RoPoLL: Robust Panel of LLM Judges	The LLM Jury, a Panel of LLM Evaluators (PoLL) reporting consensus scores, has become a practical alternative to single-judge LLM evaluation, yet its statistical behavior remains poorly understood. 	retained	durable_system_candidate	PLATFORM-EVALUATION-SYSTEM	把 judge panel 的相关误差、鲁棒聚合与不确定性纳入统计合同。	630c00bab4620080e19f961c14ae028e9f630fd04ffe8e77f79c46a79f0b2c89
SF-2026-ARXIV-2606-30932	2606.30932	core_daily_semantic_review_required	Personalizing Marketplace Policies with Competing Objectives and Constrained Experiments: Evidence from a Job Marketplace	Two-sided marketplaces connect distinct user groups whose interests often conflict -- improving outcomes on one side could degrade the other side's experience. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Personalizing Marketplace Policies with Competing Objectives and Constrained Experiments: Evidence from a Job Marketplace》：摘要明确“Two-sided marketplaces connect distinct user groups whose interests often conflict -- improving outcomes on one side could degrade the other side's experience. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	e648e88c9368bc959e5e12dfd264ec87c545760c8e0cb8494eff8ef2530c38cf
SF-2026-ARXIV-2606-30934	2606.30934	core_daily_semantic_review_required	Quality-Aware Modulation for Diffusion Transformers	Modern text-to-image diffusion models, such as diffusion transformers (DiT), rely on timestep or prompt embeddings to modulate the strength of the denoising process in each timestep. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Quality-Aware Modulation for Diffusion Transformers》：摘要明确“Modern text-to-image diffusion models, such as diffusion transformers (DiT), rely on timestep or prompt embeddings to modulate the strength of the denoising process in each timestep. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	eb6ad5323e075e8b454becd5a1c8ec7bd177da09cb5964f61abf678cede61431
SF-2026-ARXIV-2606-30935	2606.30935	core_daily_semantic_review_required	ShardNet: Training Neural Controllers with Hard, Non-Convex Constraints	While neural network control policies are powerful, their deployment on safety critical systems depends on ensuring that they obey strict constraints. 	closed_pre_denominator	model_or_task_local_delta	—	《ShardNet: Training Neural Controllers with Hard, Non-Convex Constraints》：摘要明确“While neural network control policies are powerful, their deployment on safety critical systems depends on ensuring that they obey strict constraints. ”；据此关闭，因为局部模型结构或任务指标提升不足以改变长期训练、推理或平台判断。	843e3daacc627873e8a8860a0674a8df5cbe4afa0cc2f1123a9652c7714eb700
SF-2026-ARXIV-2606-30936	2606.30936	core_daily_semantic_review_required	Physics-informed Conditional Normalizing Flows for Angles-only Cislunar Orbit Determination	Generative Astrodynamics is advanced in this work by extending generative modelling to an orbit determination problem in the cislunar environment. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Physics-informed Conditional Normalizing Flows for Angles-only Cislunar Orbit Determination》：摘要明确“Generative Astrodynamics is advanced in this work by extending generative modelling to an orbit determination problem in the cislunar environment. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	c8ccfa88d3eeb3ef5a1cd57fd37ff956f0c6088d94067a4489b943b4e36c8eef
SF-2026-ARXIV-2606-30937	2606.30937	keyword_daily_semantic_review_required	No Adaptation Without Observation: Observability-Constrained Test-Time Prompt Tuning for LiDAR Semantic Segmentation	LiDAR semantic segmentation often degrades under real-world deployment due to evolving sensing conditions, while collecting new annotations for retraining is impractical. 	closed_pre_denominator	embodied_task_local_method	—	《No Adaptation Without Observation: Observability-Constrained Test-Time Prompt Tuning for LiDAR Semantic Segmentation》：摘要明确“LiDAR semantic segmentation often degrades under real-world deployment due to evolving sensing conditions, while collecting new annotations for retraining is impractical. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	68122c4cc43a48399f417fedffcf8cfe05f596f6ffe67a013a64bfd4006a22e3
SF-2026-ARXIV-2606-30940	2606.30940	core_daily_semantic_review_required	Motion Planning in Compressed Representation Spaces	Deep learning methods have vastly expanded the capabilities of motion planning in robotics applications, as learning priors from large-scale data has been shown to be essential in capturing the highly complex behavior required for solving tasks such as manipulation or navigation for autonomous vehicles. 	closed_pre_denominator	embodied_task_local_method	—	《Motion Planning in Compressed Representation Spaces》：摘要明确“Deep learning methods have vastly expanded the capabilities of motion planning in robotics applications, as learning priors from large-scale data has been shown to be essential in capturing the highly complex behavior required for solving tasks such as manipulation or navigation for autonomous vehicles. ”；据此关闭，因为贡献停留在特定机器人、传感器或动作任务，未改变通用 VLA 状态/控制所有权。	f1f65ba3918ce9a5346f9aacbed9a9a60dfc851132a8b537f3f5ef00eec1ce40
SF-2026-ARXIV-2606-30943	2606.30943	core_daily_semantic_review_required	Bridging Scientific Heritage: An Arabic--Russian Parallel Corpus and LLM Benchmark for Sustainable Knowledge Transfer	Russian and Arabic are among the major languages of scientific communication. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《Bridging Scientific Heritage: An Arabic--Russian Parallel Corpus and LLM Benchmark for Sustainable Knowledge Transfer》：摘要明确“Russian and Arabic are among the major languages of scientific communication. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	c0d6906a7edc7f6419aeb271640adf684f1f4b1777110322861e70763c7c5f51
SF-2026-ARXIV-2606-30944	2606.30944	keyword_daily_semantic_review_required	Preserving Speech-to-Text LLM Capabilities in Speech-to-Speech Generation	Strong speech-to-text (S2T) LLMs already provide robust speech perception and text reasoning, but adding speech-to-speech (S2S) output is challenging: fine-tuning the backbone can degrade the original S2T performance, while attaching a downstream talker reintroduces a serial text-to-speech bottleneck. 	closed_pre_denominator	local_method_without_durable_system_delta	—	《Preserving Speech-to-Text LLM Capabilities in Speech-to-Speech Generation》：摘要明确“Strong speech-to-text (S2T) LLMs already provide robust speech perception and text reasoning, but adding speech-to-speech (S2S) output is challenging: fine-tuning the backbone can degrade the original S2T performance, while attaching a downstream talker reintroduces a serial text-to-speech bottleneck. ”；据此关闭，因为贡献仍是局部任务、模型或领域方法，不能外推为长期 AI-System 设计结论。	0ae272f30c2cc67e2aee9ab0b9b761d9244507808912ef0f0e6a64c4855e6acb
SF-2026-ARXIV-2606-30948	2606.30948	not_routed_by_keyword_contract	The Fourth-Root Complexity of Data Movement	Time complexity typically assumes $O(1)$ cost per data access. 	closed_pre_denominator	route_negative_no_durable_ai_system_delta	—	《The Fourth-Root Complexity of Data Movement》：摘要明确“Time complexity typically assumes $O(1)$ cost per data access. ”；据此关闭，因为route-negative 复核确认没有改变长期 AI-System state/data/control 或 evaluation owner。	0a09ad240e0d43a2e93b7e779458d7b92af08faba3da45335f1ec115f5be92cf
SF-2026-ARXIV-2606-30949	2606.30949	core_daily_semantic_review_required	AgRefactor: Self-Evolving Agentic Workflow for HLS Compatibility and Performance	High-Level Synthesis (HLS) provides a fast path from concepts to silicon, but converting real-world software into synthesizable HLS code remains challenging due to restrictive language support and the gap between software and hardware programming practices. 	closed_pre_denominator	local_benchmark_without_release_delta	—	《AgRefactor: Self-Evolving Agentic Workflow for HLS Compatibility and Performance》：摘要明确“High-Level Synthesis (HLS) provides a fast path from concepts to silicon, but converting real-world software into synthesizable HLS code remains challenging due to restrictive language support and the gap between software and hardware programming practices. ”；据此关闭，因为数据集或局部 benchmark 没有新增跨系统 evaluation/release contract。	c52144afca8fcefde67da24c6b43e347c7d2d31e5bfa140ac55173b92c3da05c
