arxiv_id	identity	published_v1_utc	primary_category	route	decision	title	closure_reason	false_negative_audit
2505.00913	2505.00913v1	2025-05-01T23:19:07Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Fine-Tuning without Performance Degradation	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: Fine-tuning policies learned offline remains a major challenge in application domains.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00917	2505.00917v1	2025-05-01T23:33:57Z	stat.ME	core_daily_semantic_review_required	pre_denominator_closure	Multivariate Conformal Selection	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Selecting high-quality candidates from large datasets is critical in applications such as drug discovery, precision medicine, and alignment of large language models (LLMs).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00918	2505.00918v5	2025-05-01T23:34:35Z	cs.DC	core_daily_semantic_review_required	pre_denominator_closure	Dynamic and Distributed Routing in IoT Networks based on Multi-Objective Q-Learning	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: IoT networks often face conflicting routing goals such as maximizing packet delivery, minimizing delay, and conserving limited battery energy.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00923	2505.00923v1	2025-05-01T23:48:43Z	cs.RO	keyword_filtered	pre_denominator_closure	Optimal Design of a Walking Robot: Analytical, Numerical, and Machine Learning Methods for Multicriteria Synthesis	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This paper addresses several critical stages of designing a walking robot, including optimal structural synthesis, introducing a novel 'rational' mechanical structure aimed at enhancing efficiency and simplifying control	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00924	2505.00924v1	2025-05-02T00:00:02Z	eess.SY	keyword_filtered	pre_denominator_closure	MARS: Defending Unmanned Aerial Vehicles From Attacks on Inertial Sensors with Model-based Anomaly Detection and Recovery	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Unmanned Aerial Vehicles (UAVs) rely on measurements from Inertial Measurement Units (IMUs) to maintain stable flight.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00926	2505.00926v3	2025-05-02T00:07:35Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	How Transformers Learn Regular Language Recognition: A Theoretical Study on Training Dynamics and Implicit Bias	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Language recognition tasks are fundamental in natural language processing (NLP) and have been widely used to benchmark the performance of large language models (LLMs).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00928	2505.00928v2	2025-05-02T00:11:18Z	cs.MA	keyword_filtered	pre_denominator_closure	Virtual Force-Based Routing of Modular Agents on a Graph	垂直领域应用：方法或数据集只服务具体领域，未改变通用 AI System 的 state/data/control ownership；abstract evidence: Modular vehicles present a novel area of academic and industrial interest in the field of multi-agent systems.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00929	2505.00929v1	2025-05-02T00:11:44Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Compact Recurrent Transformer with Persistent Memory	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The Transformer architecture has shown significant success in many language processing and visual tasks.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00930	2505.00930v1	2025-05-02T00:19:43Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	Robust Root Cause Diagnosis using In-Distribution Interventions	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Diagnosing the root cause of an anomaly in a complex interconnected system is a pressing problem in today's cloud services and industrial operations.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00931	2505.00931v1	2025-05-02T00:19:50Z	cs.CL	core_daily_semantic_review_required	pre_denominator_closure	Large Language Model-Driven Dynamic Assessment of Grammatical Accuracy in English Language Learner Writing	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: This study investigates the potential for Large Language Models (LLMs) to scale-up Dynamic Assessment (DA).	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00932	2505.00932v1	2025-05-02T00:20:38Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	A Self-Supervised Transformer for Unusable Shared Bike Detection	"局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: The rapid expansion of bike-sharing systems (BSS) has greatly improved urban ""last-mile"" connectivity, yet large-scale deployments face escalating operational challenges, particularly in detecting faulty bikes."	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00933	2505.00933v2	2025-05-02T00:30:50Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	TunnElQNN: A Hybrid Quantum-classical Neural Network for Efficient Learning	局部 benchmark/dataset：未改变长期 evaluation contract，或证据只覆盖单任务/单领域；abstract evidence: Hybrid quantum-classical neural networks (HQCNNs) represent a promising frontier in machine learning, leveraging the complementary strengths of both models.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.07834	2505.07834v1	2025-05-02T00:33:00Z	cs.NI	core_daily_semantic_review_required	pre_denominator_closure	ai.txt: A Domain-Specific Language for Guiding AI Interactions with the Internet	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: We introduce ai.txt, a novel domain-specific language (DSL) designed to explicitly regulate interactions between AI models, agents, and web content, addressing critical limitations of the widely adopted robots.txt standa	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00935	2505.00935v1	2025-05-02T00:43:28Z	cs.RO	core_daily_semantic_review_required	pre_denominator_closure	Autonomous Embodied Agents: When Robotics Meets Deep Learning Reasoning	局部算法增量：未形成跨模型/运行时/平台的长期设计判断变化；abstract evidence: The increase in available computing power and the Deep Learning revolution have allowed the exploration of new topics and frontiers in Artificial Intelligence research.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00938	2505.00938v1	2025-05-02T00:46:25Z	cs.CV	core_daily_semantic_review_required	pre_denominator_closure	CDFormer: Cross-Domain Few-Shot Object Detection Transformer Against Feature Confusion	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: Cross-domain few-shot object detection (CD-FSOD) aims to detect novel objects across different domains with limited class instances.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
2505.00940	2505.00940v3	2025-05-02T00:53:39Z	cs.LG	core_daily_semantic_review_required	pre_denominator_closure	StablePCA: Distributionally Robust Learning of Shared Representations from Multi-Source Data	AI 相关但未达分母门槛：title+abstract 未显示长期机制、系统 reach 或 Books 既有结论修正；abstract evidence: When synthesizing multi-source high-dimensional data, a key objective is to extract low-dimensional representations that effectively approximate the original features across different sources.	passed — fresh-context:may01-agent-cross-audit-20250502; full title+abstract screening reviewed; 2505.00779 promoted and no unresolved false positive/negative remains
