arxiv_id	title	categories	screening_status	screening_reason	owner_node
2605.26307	Intelligent Detection and Mitigation of Carpet-Bombing DDoS Attacks in SDN Using Retrieval-Augmented Generation and Large Language Models	cs.AI,cs.CR,cs.NI	pre_denominator_closure	`Intelligent Detection and Mitigation of Carpet-Bombing DDoS Attacks in SDN Using Retrieval-Augmented Generation and Large Language Models` (cs.AI,cs.CR,cs.NI) reports: To evaluate the effectiveness of the proposed framework, extensive experiments were conducted under multiple Carpet-Bombing DDoS attack scenarios with different attack intensities.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26310	Classification and detection of multiple UAVs using rational Gaussian wavelet neural networks	cs.LG,math.NA	pre_denominator_closure	`Classification and detection of multiple UAVs using rational Gaussian wavelet neural networks` (cs.LG,math.NA) reports: In this paper we propose a cost effective UAV detection system using sound signals obtained from microphones.; however, the result is domain- or model-local and does not change a durable AI-System mechanism, state/data/control owner, evaluation contract, or design boundary.	
2605.26315	Curriculum Learning for Safety Alignment	cs.AI,cs.LG	pre_denominator_closure	`Curriculum Learning for Safety Alignment` (cs.AI,cs.LG) reports: We propose Staged-Competence, a curriculum-based framework that organises preference data by difficulty, employs competence-based sampling, and progressively updates the reference model during training.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26316	E$^3$C: Video Generation with 3D Environmental Memory and Ego-Exo Human Pose Control	cs.AI,cs.CV	pre_denominator_closure	`E$^3$C: Video Generation with 3D Environmental Memory and Ego-Exo Human Pose Control` (cs.AI,cs.CV) reports: We present E$^3$C, a controllable video diffusion framework for egocentric generation that builds structured and compact conditions disentangling persistent scene structure from human-driven dynamics.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26320	MULTISEISMO: A Multimodal Seismic Dataset and Model for Cross-Modal Seismic Understanding	cs.CL,cs.LG	pre_denominator_closure	`MULTISEISMO: A Multimodal Seismic Dataset and Model for Cross-Modal Seismic Understanding` (cs.CL,cs.LG) reports: We present MultiSeismo, a large scale structured multimodal seismic dataset, comprising over 16K seismic events spanning 13 years (2010 to 2023) across diverse geographical regions.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26321	Anchor: Mitigating Artifact Drift in Agent Benchmark Generation	cs.AI	retained_pending_exact_v1_review	`Anchor: Mitigating Artifact Drift in Agent Benchmark Generation`: We introduce Anchor, a task-generation pipeline that formalizes domain experts' specifications of business workflows into constraint optimization programs. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
2605.26322	OmniToM: Benchmarking Theory of Mind in LLMs via Explicit Belief Modeling	cs.AI	pre_denominator_closure	`OmniToM: Benchmarking Theory of Mind in LLMs via Explicit Belief Modeling` (cs.AI) reports: In order to address this research gap, we introduce OmniToM, a benchmark that directly evaluates these representations by requiring explicit modeling of belief structures for all relevant actors within a narrative.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26323	Totoro$^+$: An Adaptive and Scalable Edge Federated Learning System	cs.DC	pre_denominator_closure	`Totoro$^+$: An Adaptive and Scalable Edge Federated Learning System` (cs.DC) reports: We propose Totoro$^+$, a novel scalable FL system that enables massive FL applications to run simultaneously on edge networks.; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.26324	Semigroup Consistency as a Diagnostic for Learned Physics Simulators	cs.AI,cs.LG,math.NA	pre_denominator_closure	`Semigroup Consistency as a Diagnostic for Learned Physics Simulators` (cs.AI,cs.LG,math.NA) reports: We propose normalized semigroup error as a post hoc, model-agnostic diagnostic comparing these direct and composed learned predictions.; however, the evaluation remains task/domain specific and does not change the repository's reusable evaluator identity, release gate, or evidence lifecycle.	
2605.26327	Reparametrizing Shampoo and SOAP for Subspace Basis Updates and BFloat16 Storage	cs.LG	retained_pending_exact_v1_review	`Reparametrizing Shampoo and SOAP for Subspace Basis Updates and BFloat16 Storage`: We propose a reparametrization of the preconditioner that supports BFP16 storage and forms a complete basis by combining updated basis vectors with unchanged ones. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	TRAIN-PRETRAINING
2605.26328	RadarSim: Simulating Single-Chip Radar via Multimodal Neural Fields	cs.CV	pre_denominator_closure	`RadarSim: Simulating Single-Chip Radar via Multimodal Neural Fields` (cs.CV) reports: To address this, we propose a unified differentiable renderer, RadarSim, which leverages the high angular resolution of RGB cameras to generate Doppler radar range images from a camera-initialized neural field.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26329	JobBench: Aligning Agent Work With Human Will	cs.AI	retained_pending_exact_v1_review	`JobBench: Aligning Agent Work With Human Will`: We introduce JobBench, which evaluates AI agents on the workflows that experts identify as high-priority for delegation, empowering humans based on their needs instead of replacing them with GDP value. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	PLATFORM-EVALUATION-SYSTEM
2605.26330	NightSight: Passive Computation for Navigation in Dark Using Events	cs.RO	pre_denominator_closure	`NightSight: Passive Computation for Navigation in Dark Using Events` (cs.RO) reports: In this work, we present a lightweight perception approach that combines a monocular event camera, a coded aperture lens, and an infrared dot projector to enable navigation in such conditions.; however, the model-local quality or representation gain does not change the long-term multimodal state identity, generation factorization, serving, or physical-control boundary.	
2605.26332	Erased but Exploitable: Black-box Embedding-Aware Prompting Against Unlearned Text-to-Image Diffusion Models	cs.AI,cs.CV	pre_denominator_closure	`Erased but Exploitable: Black-box Embedding-Aware Prompting Against Unlearned Text-to-Image Diffusion Models` (cs.AI,cs.CV) reports: We introduce BEAP, a black-box, embedding-aware adversarial prompting attack that leverages a large language model (LLM) to iteratively generate effective adversarial prompts and exploit such hidden vulnerabilities.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26333	Managing Uncertainty in LLM-Generated Procedural Knowledge for Virtual Laboratory Planning	cs.AI	pre_denominator_closure	`Managing Uncertainty in LLM-Generated Procedural Knowledge for Virtual Laboratory Planning` (cs.AI) reports: Educational virtual laboratories can make experimental training more scala-ble, adaptive, and accessible, especially when students have limited access to physical laboratory facilities.; however, the agent method changes task behavior but does not establish a durable information/action/workflow-state ownership or commit/recovery contract.	
2605.26339	QAM-W: Joint 2D Codebook Quantization for LLM Weights via Hadamard Rotation and Activation-Aware Scaling	cs.CL,cs.LG	pre_denominator_closure	`QAM-W: Joint 2D Codebook Quantization for LLM Weights via Hadamard Rotation and Activation-Aware Scaling` (cs.CL,cs.LG) reports: We introduce QAM-W (Quadrature Amplitude Modulation for Weights), a codec that recovers this structure: each row is L2-normalized, block-Hadamard rotated, paired into 2D coordinates, and quantized against a single Lloyd-Max codebook trained on the unit circular Gaussian, with activation-aware per-channel scaling.; however, the local objective or model-quality improvement does not change optimizer/checkpoint ownership, distributed runtime, precision contract, or a stable training design judgment.	
2605.26340	ScientistOne: Towards Human-Level Autonomous Research via Chain-of-Evidence	cs.AI,cs.CL,cs.MA	retained_pending_exact_v1_review	`ScientistOne: Towards Human-Level Autonomous Research via Chain-of-Evidence`: Autonomous research agents produce competitive solutions and professional-looking manuscripts, yet their outputs contain verifiability failures undetectable by surface-level evaluation: fabricated citations, unreproducible scores, and method descriptions that diverge from the implementation. This changes or tests a durable AI-System mechanism or system/evidence ownership boundary; retain for exact-v1 review.	AGENT-WORKFLOW
