source_family_id	arxiv_id	screening_route	title	decision	owner	reason	title_abstract_sha256
SF-2026-ARXIV-2606-28620	2606.28620	core_daily_semantic_review_required	Reproducing FACTER: Fairness via Conformal Thresholding and Prompt Repair	closure	—	《Reproducing FACTER: Fairness via Conformal Thresholding and Prompt Repair》的摘要问题为：Fayyazi et al.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	0adb3476b9f06ea30a2fc48aa36e1593fa72d8c32a735b4794fb1719be294944
SF-2026-ARXIV-2606-28622	2606.28622	not_routed_by_keyword_contract	Meshtryoshka: Differentiable Rendering of Real-World Scenes via Mesh Rasterization	closure	—	《Meshtryoshka: Differentiable Rendering of Real-World Scenes via Mesh Rasterization》的摘要问题为：Differentiable rendering has emerged as a powerful approach for 3D reconstruction and novel view synthesis.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	32971a8634961302738224be103f8faed39b3ed2da621c75d30d5ba77ce34c38
SF-2026-ARXIV-2606-28623	2606.28623	core_daily_semantic_review_required	Improving Patient Subtyping on Longitudinal Data using Representations from Mamba-based Architecture	closure	—	《Improving Patient Subtyping on Longitudinal Data using Representations from Mamba-based Architecture》的摘要问题为：Effective sub-typing (also known as grouping or clustering) of patients using their electronic health record (EHR) data can greatly inform precision medicine efforts.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	5406ad4afeb8c4b3a711f65efafbd0315d603a8679c7450cc9176056e6591efd
SF-2026-ARXIV-2606-28625	2606.28625	core_daily_semantic_review_required	In-Vehicle Digital Twin-Based Collision Warning Framework with Sybil Attack Detection	closure	—	《In-Vehicle Digital Twin-Based Collision Warning Framework with Sybil Attack Detection》的摘要问题为：Connected Vehicles (CVs) rely extensively on communication technologies to enable data-driven predictive analyses for enhancing performance and safety.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	bbd15ea9580c11fd936d87c014b568c472a0f18179b1ac04fd9994ca35f2cc18
SF-2026-ARXIV-2606-28626	2606.28626	not_routed_by_keyword_contract	SIGNET: Motion-Level Knowledge Transfer for Cross-Language Sign Language Translation	closure	—	《SIGNET: Motion-Level Knowledge Transfer for Cross-Language Sign Language Translation》的摘要问题为：Sign language translation (SLT) remains challenging due to its high spatio-temporal complexity, long sequences, and the need to model multiple articulators without relying on gloss annotations.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	947022baeba2e5614b5d668f5735e56e567759cfd0b66d19b4efbba49af0a170
SF-2026-ARXIV-2606-28627	2606.28627	not_routed_by_keyword_contract	Reachability Guarantees for Cart-Pole Swing-Up and Stabilization	closure	—	《Reachability Guarantees for Cart-Pole Swing-Up and Stabilization》的摘要问题为：The cart-pole swing-up is a canonical benchmark for nonlinear control of underactuated systems, yet an end-to-end guarantee linking the global swing-up maneuver to the local stabilizer is seldom formalized.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	26c1f3602974e37a385f84de3e1046aa9d37a29072c389c0ac202c9f314d7afc
SF-2026-ARXIV-2606-28628	2606.28628	core_daily_semantic_review_required	Envisage: Diffusion-Based Rhinoplasty Goal Visualization with Mask-Decomposed Evaluation	closure	—	《Envisage: Diffusion-Based Rhinoplasty Goal Visualization with Mask-Decomposed Evaluation》的摘要问题为：Localized generative editing needs localized evaluation: full-image identity metrics are structurally confounded under hard-composited edits.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	493df9b12803b8e936ad881201fed78597a3649b8f1d9dec4aae803e970b83cc
SF-2026-ARXIV-2606-28630	2606.28630	not_routed_by_keyword_contract	Physics-Grounded Disentangled Flow Modeling for Brain Disease Progression Trajectory	closure	—	《Physics-Grounded Disentangled Flow Modeling for Brain Disease Progression Trajectory》的摘要问题为：Forecasting longitudinal brain lesion evolution is critical for disease monitoring and treatment planning.  本 family 的边界判断：贡献与证据绑定于医疗、生物或行业任务，未改变通用 AI-System state/data/control 或 release contract。	48e7b052a3c0863c2d57c0bde659535eaf4c7caa1fd96379211ff64fb70d0a9c
SF-2026-ARXIV-2606-28635	2606.28635	not_routed_by_keyword_contract	AEGIR: Modeling Area Emitters for Indoor Inverse Rendering using Gaussian Splatting	closure	—	《AEGIR: Modeling Area Emitters for Indoor Inverse Rendering using Gaussian Splatting》的摘要问题为：Inverse rendering requires separating illumination from surface materials, which is highly ambiguous due to their tight coupling in observed images.  本 family 的边界判断：route-negative 复核确认主题属于非 AI-System 的控制、网络、数学或领域工程，不能因分类相邻而扩池。	0e882d60e9d0ff9305407820792097004d30e6c978c23ead460126168ca4a942
SF-2026-ARXIV-2606-28637	2606.28637	not_routed_by_keyword_contract	PinNet: Keypoint-Aware Learned Local Descriptors with Geometric Embedding for Loop Closure in LiDAR SLAM	closure	—	《PinNet: Keypoint-Aware Learned Local Descriptors with Geometric Embedding for Loop Closure in LiDAR SLAM》的摘要问题为：Loop closure is essential to reduce drift and build globally consistent maps in large-scale environments.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	93caaefb713490d0130d6188606f55b978cca920a38595caa5c56fb708d1a197
SF-2026-ARXIV-2606-28639	2606.28639	core_daily_semantic_review_required	The Unverifiability of Artificial General Intelligence (AGI) Alignment, Static and Dynamic: From Trakhtenbrot's Wall to the Safety-Generality Tension	retain	PLATFORM-SECURITY	给 static/dynamic alignment certification 划出 expressivity、soundness、completeness 与 tractability 的形式边界。	2206d6b5bf89cc644541a70de5b3b993e971e24569b217c3af1aab12286ed504
SF-2026-ARXIV-2606-28643	2606.28643	keyword_daily_semantic_review_required	Obliviate: Erasing Concepts from Autoregressive Image Generation Models	closure	—	《Obliviate: Erasing Concepts from Autoregressive Image Generation Models》的摘要问题为：The widespread adoption of generative AI models has intensified concerns about misuse, including the creation of unsafe or disturbing imagery.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	f4fe52f7cf697d73b177a3b651ce1ec65606ac68f15240a38c0d7151f0469067
SF-2026-ARXIV-2606-28644	2606.28644	core_daily_semantic_review_required	Analysis of Parameter Settings for the Bat Algorithm Using Variance Evolution	closure	—	《Analysis of Parameter Settings for the Bat Algorithm Using Variance Evolution》的摘要问题为：Parameter settings in evolutionary algorithms and metaheuristics are important because such parameter values can influence the performance of algorithms under evaluation.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	fb333ab1c165f3d971aa78eb6032f19edcd3ed66f0842155bb5f322aaea0650d
SF-2026-ARXIV-2606-28649	2606.28649	core_daily_semantic_review_required	RIPA: Sensory-Vector Prompt Injection Attacks on LLM-Controlled ROS 2 Robots	retain	PLATFORM-SECURITY	把 robot prompt injection threat surface 扩展到 OCR、audio 与 LiDAR-derived system context，并测 firewall bypass。	b7b0fa68822e9b68cbada0d82e8186ea4ccfc4ee5fa64ed1f67854e7420061fa
SF-2026-ARXIV-2606-28652	2606.28652	core_daily_semantic_review_required	Adaptive Iterative Hard Thresholding for Online High-dimensional Quantile Regression	closure	—	《Adaptive Iterative Hard Thresholding for Online High-dimensional Quantile Regression》的摘要问题为：Online high-dimensional regression requires algorithms that can update sequentially while preserving structural sparsity.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	96c690ba8b9a37425fd03433f1968d3108a6afde5c1ff2761bdc9ba63592c10b
SF-2026-ARXIV-2606-28654	2606.28654	core_daily_semantic_review_required	FedLAS: Feature-Modulated Bidirectional Label Smoothing for Neural Network Calibration	closure	—	《FedLAS: Feature-Modulated Bidirectional Label Smoothing for Neural Network Calibration》的摘要问题为：Deep Neural Network (DNN) classifiers suffer from poor calibration when their softmax outputs (predictive confidence) deviate from the empirical likelihoods.  本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	245f2badc1b3925ce530f635ddc14a92d54914dc3230e3a9292270b1d4e7345f
SF-2026-ARXIV-2606-28655	2606.28655	core_daily_semantic_review_required	Exploring the Effects of Entanglement on Quantum Machine Learning of Pathogen Epitope-Receptor Binding	closure	—	《Exploring the Effects of Entanglement on Quantum Machine Learning of Pathogen Epitope-Receptor Binding》的摘要问题为：Parameterized quantum circuits (PQCs) provide a flexible substrate for hybrid quantum machine learning (QML), but their practical value on Noisy Intermediate-Scale Quantum (NISQ) devices remains an empirical question, especially because training depth and scale can introduce optimization challenges such as barren plate 本 family 的边界判断：方法改进停留在局部模型、任务或数据集，未改变长期 AI-System 机制、所有权、平台合同或既有 Books 判断。	df39d7dbe92e66d55e401a2c2e16c765600124d7970ca637312255ce2ac8b3cc
SF-2026-ARXIV-2606-28656	2606.28656	core_daily_semantic_review_required	SemDynReg: Semantics-Guided Deformation Regularization for Dynamic 3D Gaussian Splatting	closure	—	《SemDynReg: Semantics-Guided Deformation Regularization for Dynamic 3D Gaussian Splatting》的摘要问题为：Deformable 3D Gaussian Splatting (3DGS) has emerged as an efficient approach for rendering dynamic scenes in a wide range of 3D applications.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	fe880b53b85ec4089fa944c6072f430a541c4cfb2918f3c770e4a0dc1857381d
SF-2026-ARXIV-2606-28659	2606.28659	core_daily_semantic_review_required	Transformer-Based Active Learning for Data-Efficient Vaccine Epitope Selection in PRRS	closure	—	《Transformer-Based Active Learning for Data-Efficient Vaccine Epitope Selection in PRRS》的摘要问题为：High-fidelity molecular docking simulations can produce biologically relevant estimates of epitope-receptor binding affinity but are computationally expensive and therefore limit the number of candidates that can be screened for vaccine design.  本 family 的边界判断：报告的是单任务表示、预测或生成质量变化，未建立可跨系统复用的 ownership 或 evaluation-release contract。	a8d42a0b4578ed2a10d6e4b8e2648a0f5c6b27a44fb384fdd6926e9f501a9b35
