arxiv_id	source_family_id	title	status	reason	review_status	access_status	owner	disposition
2605.30330	SF-2026-ARXIV-2605-30330	When, why, and how do diffusion posterior samplers fail? A finite-sample lens	pre_denominator_closure	When, why, and how do diffusion posterior samplers fail? A finite-sample lens 的具体问题/方法是：To understand when, why, and how these likelihood approximations propagate to erroneous posterior distributions, we introduce a finite-sample perspective on posterior sampling that approximates the posterior to arbitrary precision as training set size tends towards infinity, for any forward model and prior distribution.；摘要声称/验证：Although these approximations can often work well empirically, their downstream effect on the sampled posterior is poorly understood and can result in unexplained failures.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30332	SF-2026-ARXIV-2605-30332	Colored Noise Diffusion Sampling	pre_denominator_closure	Colored Noise Diffusion Sampling 的具体问题/方法是：Leveraging this framework, we introduce Colored Noise Sampling (CNS), a novel, training-free stochastic solver.；摘要声称/验证：Extensive experiments demonstrate that CNS significantly outperforms standard ODE and SDE baselines as a strictly plug-and-play, inference-time sampler substitution across diverse architectures (SiT, JiT, FLUX).。排除边界：该方案停留在 Agent 局部能力，未建立新的 authority、durable state、side-effect commit 或 rollback contract，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30333	SF-2026-ARXIV-2605-30333	COMPOSE: Composing Future Theorems from Citations and Formal Structure	pre_denominator_closure	COMPOSE: Composing Future Theorems from Citations and Formal Structure 的具体问题/方法是：We introduce grounded future mathematical generation, where the goal is to generate a plausible future theorem-like claim for an anchor paper using two complementary sources of context: its scientific citation graph and aligned formal theorem dependency graph.；摘要声称/验证：Experiments show that COMPOSE outperforms strong baselines on retrieval to real future papers and achieves the best overall performance under LLM-judge evaluation, producing more grounded and mathematically richer outputs.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30334	SF-2026-ARXIV-2605-30334	Demystifying Data Organization for Enhanced LLM Training	retained	Demystifying Data Organization for Enhanced LLM Training 的 exact-v1 问题/机制为：Guided by them, we introduce two novel data ordering methods termed STR and SAW.。它改变 `TRAIN-DATA` 的长期状态、控制、执行或证据合同；摘要结果“They also demonstrate the robustness of our proposed data ordering methods in enhancing the stability and performance of LLM training.”仅作为全文审计入口。	deep_complete	accessible	TRAIN-DATA	No Change — Existing Coverage
2605.30335	SF-2026-ARXIV-2605-30335	Locally Coherent, Globally Incoherent: Bounding Compositional Incoherence in Multi-Component LLM Agents	retained	Locally Coherent, Globally Incoherent: Bounding Compositional Incoherence in Multi-Component LLM Agents 的 exact-v1 问题/机制为：Multi-component LLM agents assemble probabilistic claims from components that each see only part of a joint problem; the composition can violate basic probability axioms even when every component is locally coherent.。它改变 `AGENT-RAG` 的长期状态、控制、执行或证据合同；摘要结果“Three intuitive LLM-side mitigations(retrieval, partition-aware prompting, aggregator-LLM) each fail or regress.”仅作为全文审计入口。	deep_complete	accessible	AGENT-MULTI-AGENT	Integrate
2605.30336	SF-2026-ARXIV-2605-30336	Fairness-Aware Federated Learning with Trajectory Shapley Value	pre_denominator_closure	Fairness-Aware Federated Learning with Trajectory Shapley Value 的具体问题/方法是：To improve fairness and stability, we propose the Trajectory Shapley Value (TSV), a contribution metric that evaluates how each client influences the optimization trajectory of the global model using a validation-based, temporally consistent utility.；摘要声称/验证：Experiments on benchmark datasets show that FedTSV accelerates convergence, improves robustness, and yields more equitable contribution assessments, thereby providing a principled foundation for fairness-aware federated optimization.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30337	SF-2026-ARXIV-2605-30337	Efficient Test-Time Finetuning of LLMs via Convex Reconstruction and Gradient Caching	retained	Efficient Test-Time Finetuning of LLMs via Convex Reconstruction and Gradient Caching 的 exact-v1 问题/机制为：We introduce HullFT, a geometric approach to TTFT that addresses both bottlenecks.。它改变 `TRAIN-SFT` 的长期状态、控制、执行或证据合同；摘要结果“Our experiments show that HullFT improves the quality-efficiency tradeoff over current state-of-the-art TTFT methods, achieving lower bits-per-byte at substantially lower total runtime.”仅作为全文审计入口。	deep_complete	accessible	TRAIN-SFT	No Change — Existing Coverage
2605.30338	SF-2026-ARXIV-2605-30338	REST3D: Reconstructing Physically Stable 3D Scenes from a Single Image	pre_denominator_closure	REST3D: Reconstructing Physically Stable 3D Scenes from a Single Image 的具体问题/方法是：We propose REST3D, a single-image reconstruction framework that can reconstruct physically stable 3D scenes by integrating physical scene understanding with physics-constrained refinement.；摘要声称/验证：As a result, they often produce geometrically plausible but physically inconsistent results, including object floating and penetration, which lead to unstable behavior in physics simulations.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30339	SF-2026-ARXIV-2605-30339	Benchmarking Single-Factor Physical Video-to-Audio Generation	pre_denominator_closure	Benchmarking Single-Factor Physical Video-to-Audio Generation 的具体问题/方法是：In this paper, we introduce FlatSounds, a benchmark that audits the physical reasoning of V2A models through: 1) controlled counterfactual pairs in which a single physical factor is varied, and 2) single-video pattern tests that probe internal consistency and directional trends.；摘要声称/验证：Our evaluation of state-of-the-art models reveals a consistent trade-off: models rely more on text captions than the visual stream to infer physics and semantics.。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30341	SF-2026-ARXIV-2605-30341	GPIC: A Giant Permissive Image Corpus for Visual Generation	pre_denominator_closure	GPIC: A Giant Permissive Image Corpus for Visual Generation 的具体问题/方法是：We introduce GPIC, a Giant Permissive Image Corpus of approximately 28 trillion pixels.；摘要声称/验证：Evaluation toolkit and code are available at https://gpic.stanford.edu。排除边界：该工作主要增加任务切片或测量结果，未改变 evaluator identity、可复算证据对象或 release gate，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
2605.30342	SF-2026-ARXIV-2605-30342	Uncertainty-driven 3D Gaussian Splatting Active Mapping via Anisotropic Visibility Field	pre_denominator_closure	Uncertainty-driven 3D Gaussian Splatting Active Mapping via Anisotropic Visibility Field 的具体问题/方法是：We present Gaussian Splatting Anisotropic Visibility Field (GAVIS), a novel framework for uncertainty quantification and active mapping in 3DGS.；摘要声称/验证：Extensive experiments across diverse environments demonstrate that GAVIS consistently and significantly outperforms prior approaches in both accuracy and efficiency.。排除边界：该增量属于表示或生成质量局部改进，未改变 modality identity、生成提交或物理反馈闭环，因此在 Candidate Denominator 前闭合。	identity_date_closed	accessible_metadata		Rejected — Below Candidate Denominator
