arxiv_id	submitted_v1_utc	title	categories	screening_status	screening_reason
2603.20020	2026-03-23T00:57:37Z	Detached Skip-Links and $R$-Probe: Decoupling Feature Aggregation from Gradient Propagation for MLLM OCR	cs.AI;cs.CV	pre_denominator_closure	Detached Skip-Links and $R$-Probe: Decoupling Feature Aggregation from Gradient Propagation for MLLM OCR（cs.AI, cs.CV）的公开摘要聚焦于：Multimodal large language models (MLLMs) excel at high-level reasoning yet fail on OCR tasks where fine-grained visual details are compromised or misaligned. We identify an overlooked optimization issue in multi-layer feature fusion. Skip pathways introduce direct back-propagation paths from high-level semantic objectives to early visual layers. This mechani 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20021	2026-03-23T00:57:40Z	ODySSeI: An Open-Source End-to-End Framework for Automated Detection, Segmentation, and Severity Estimation of Lesions in Invasive Coronary Angiography Images	cs.LG	pre_denominator_closure	ODySSeI: An Open-Source End-to-End Framework for Automated Detection, Segmentation, and Severity Estimation of Lesions in Invasive Coronary Angiography Images（cs.LG）的公开摘要聚焦于：Invasive Coronary Angiography (ICA) is the clinical gold standard for the assessment of coronary artery disease. However, its interpretation remains subjective and prone to intra- and inter-operator variability. In this work, we introduce ODySSeI: an Open-source end-to-end framework for automated Detection, Segmentation, and Severity estimation of lesions in 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20024	2026-03-23T00:57:52Z	Layered Quantum Architecture Search for 3D Point Cloud Classification	cs.CV;cs.LG;quant-ph	pre_denominator_closure	Layered Quantum Architecture Search for 3D Point Cloud Classification（cs.CV, cs.LG）的公开摘要聚焦于：We introduce layered Quantum Architecture Search (layered-QAS), a strategy inspired by classical network morphism that designs Parametrised Quantum Circuit (PQC) architectures by progressively growing and adapting them. PQCs offer strong expressiveness with relatively few parameters, yet they lack standard architectural layers (e.g., convolution, attention) 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20025	2026-03-23T00:58:04Z	Graph-Informed Adversarial Modeling: Infimal Subadditivity of Interpolative Divergences	cs.LG;math.ST;stat.ML	pre_denominator_closure	Graph-Informed Adversarial Modeling: Infimal Subadditivity of Interpolative Divergences（cs.LG, math.ST）的公开摘要聚焦于：We study adversarial learning when the target distribution factorizes according to a known Bayesian network. For interpolative divergences, including $(f,Γ)$-divergences, we prove a new infimal subadditivity principle showing that, under suitable conditions, a global variational discrepancy is controlled by an average of family-level discrepancies aligned wi 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20027	2026-03-23T00:58:11Z	Predictor-Feedback Stabilization of Linear Switched Systems with State-Dependent Switching and Input Delay	eess.SY	pre_denominator_closure	Predictor-Feedback Stabilization of Linear Switched Systems with State-Dependent Switching and Input Delay（eess.SY）的公开摘要聚焦于：We develop a predictor-feedback control design for a class of linear systems with state-dependent switching. The main ingredient of our design is a novel construction of an exact predictor state. Such a construction is possible as for a given, state-dependent switching rule, an implementable formula for the predictor state can be derived in a way analogous t 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20028	2026-03-23T00:58:12Z	Orchestrating Human-AI Software Delivery: A Retrospective Longitudinal Field Study of Three Software Modernization Programs	cs.AI;cs.SE	pre_denominator_closure	Orchestrating Human-AI Software Delivery: A Retrospective Longitudinal Field Study of Three Software Modernization Programs（cs.AI, cs.SE）的公开摘要聚焦于：Evidence on AI in software engineering still leans heavily toward individual task completion, while evidence on team-level delivery remains scarce. We report a retrospective longitudinal field study of Chiron, an industrial platform that coordinates humans and AI agents across four delivery stages: analysis, planning, implementation, and validation. The stud 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20034	2026-03-23T00:58:34Z	CoverageBench: Evaluating Information Coverage across Tasks and Domains	cs.AI;cs.IR	pre_denominator_closure	CoverageBench: Evaluating Information Coverage across Tasks and Domains（cs.AI, cs.IR）的公开摘要聚焦于：We wish to measure the information coverage of an ad hoc retrieval algorithm, that is, how much of the range of available relevant information is covered by the search results. Information coverage is a central aspect for retrieval, especially when the retrieval system is integrated with generative models in a retrieval-augmented generation (RAG) system. The 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20036	2026-03-23T00:58:41Z	Continual Learning as Shared-Manifold Continuation Under Compatible Shift	cs.LG	pre_denominator_closure	Continual Learning as Shared-Manifold Continuation Under Compatible Shift（cs.LG）的公开摘要聚焦于：Continual learning methods usually preserve old behavior by regularizing parameters, matching old outputs, or replaying previous examples. These strategies can reduce forgetting, but they do not directly specify how the latent representation should evolve. We study a narrower geometric alternative for the regime where old and new data should remain on the sa 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20037	2026-03-23T00:58:45Z	Federated Hyperdimensional Computing for Resource-Constrained Industrial IoT	cs.LG;cs.NI	pre_denominator_closure	Federated Hyperdimensional Computing for Resource-Constrained Industrial IoT（cs.LG, cs.NI）的公开摘要聚焦于：In the Industrial Internet of Things (IIoT) systems, edge devices often operate under strict constraints in memory, compute capability, and wireless bandwidth. These limitations challenge the deployment of advanced data analytics tasks, such as predictive and prescriptive maintenance. In this work, we explore hyperdimensional computing (HDC) as a lightweight 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20042	2026-03-23T00:58:56Z	LoASR-Bench: Evaluating Large Speech Language Models on Low-Resource Automatic Speech Recognition Across Language Families	cs.AI;cs.CL	pre_denominator_closure	LoASR-Bench: Evaluating Large Speech Language Models on Low-Resource Automatic Speech Recognition Across Language Families（cs.AI, cs.CL）的公开摘要聚焦于：Large language models (LLMs) have driven substantial advances in speech language models (SpeechLMs), yielding strong performance in automatic speech recognition (ASR) under high-resource conditions. However, existing benchmarks predominantly focus on high-resource languages, leaving the ASR behavior of SpeechLMs in low-resource languages insufficiently under 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
2603.20045	2026-03-23T00:59:20Z	Investigating a Policy-Based Formulation for Endoscopic Camera Pose Recovery	cs.CV;eess.IV	pre_denominator_closure	Investigating a Policy-Based Formulation for Endoscopic Camera Pose Recovery（cs.CV, eess.IV）的公开摘要聚焦于：In endoscopic surgery, surgeons continuously locate the endoscopic view relative to the anatomy by interpreting the evolving visual appearance of the intraoperative scene in the context of their prior knowledge. Vision-based navigation systems seek to replicate this capability by recovering camera pose directly from endoscopic video, but most approaches do n 该 family 未改变长期 state/data/control ownership、可复算 evaluation/release contract，也未修正当前 Books 的平台、训练或推理成立边界；因此在分母前按局部方法/领域证据闭合。
