arxiv_id	title	source_kind	screening_status	source_family_id	screening_reason	owner_node	review_status	access_status	integration_disposition
2605.05488	A Robust In-Context Model for Conservation Laws: Injecting Context into Flux Neural Operators via Recurrent Vision Transformers		pre_denominator_closure	SF-2026-ARXIV-2605-05488	问题/机制：A Robust In-Context Model for Conservation Laws: Injecting Context into Flux Neural Operators via Recurrent Vision Transformers；方法为“We propose an architecture that augments the Flux Neural Operator (Flux NO), which combines the classical finite volume method (FVM) with neural operators, with ViT-based context injection.”；结果线索为“Experimentally, we show that the proposed method preserves the robustness, generalization ability, and long-time prediction advantages of Flux NO over standard neural operators, while delivering reliable numerical solutions across a broad range…”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05492	MEMOA: Massive Mixtures of Online Agents via Mean-Field Decentralized Nash Equilibria		pre_denominator_closure	SF-2026-ARXIV-2605-05492	问题/机制：MEMOA: Massive Mixtures of Online Agents via Mean-Field Decentralized Nash Equilibria；方法为“We derive the unique optimal decentralized policy in closed form.”；结果线索为“Numerical experiments verify our theoretical guarantees and demonstrate that our decentralized policy typically outperforms natural greedy decentralized baselines.”。排除边界：改进停留在该 agent/RAG 任务，未改变 durable state、effect ownership、admission/rollback 或跨运行评价契约。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05493	A renormalization-group inspired lattice-based framework for piecewise generalized linear models		pre_denominator_closure	SF-2026-ARXIV-2605-05493	问题/机制：A renormalization-group inspired lattice-based framework for piecewise generalized linear models；方法为“We formally introduce a class of models inspired by renormalization group (RG) theory, built on additive hierarchical expansions analogous to those appearing in functional ANOVA and mixed-effects models.”；结果线索为“We evaluate the methodology on public datasets and find performance competitive against both blackbox methods and other intrinsically interpretable approaches.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05495	Shortcut Solutions Learned by Transformers Impair Continual Compositional Reasoning		pre_denominator_closure	SF-2026-ARXIV-2605-05495	问题/机制：Shortcut Solutions Learned by Transformers Impair Continual Compositional Reasoning；方法为“Using this continual LEGO experimental paradigm, we study the capability of feedforward and recurrent Transformer models to perform CL.”；结果线索为“We find that BERT, a canonical feedforward Transformer model, learns shortcut solutions that limits its ability to generalize and prevents strong forward transfer to new experiences.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05496	DICE: Enabling Efficient General-Purpose SIMT Execution with Statically Scheduled Coarse-Grained Reconfigurable Arrays		pre_denominator_closure	SF-2026-ARXIV-2605-05496	问题/机制：DICE: Enabling Efficient General-Purpose SIMT Execution with Statically Scheduled Coarse-Grained Reconfigurable Arrays；方法为“We present DICE, a novel architecture that addresses these inefficiencies by replacing the SIMD backend with minimal-overhead, statically scheduled coarse-grained reconfigurable arrays (CGRAs).”；结果线索为“Evaluations on Rodinia benchmarks in Accel-sim demonstrate that DICE reduces register file accesses by 68% on average.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05497	Online Localized Conformal Prediction		pre_denominator_closure	SF-2026-ARXIV-2605-05497	问题/机制：Online Localized Conformal Prediction；方法为“We propose \emph{Online Localized Conformal Prediction (OLCP)}, which combines online adaptation with covariate-dependent localization to better reflect heterogeneity.”；结果线索为“Importantly, we provide coverage guarantees for both algorithms and demonstrate through simulations and real-data experiments that the proposed methods attain valid long-run coverage with narrower prediction sets than existing baselines.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05499	FoodCHA: Multi-Modal LLM Agent for Fine-Grained Food Analysis		pre_denominator_closure	SF-2026-ARXIV-2605-05499	问题/机制：FoodCHA: Multi-Modal LLM Agent for Fine-Grained Food Analysis；方法为“However, real-world food images present challenges due to high intra-class similarity and the frequent presence of multiple food items within a single image.”；结果线索为“Experiments on FoodNExTDB show that FoodCHA outperforms Food-Llama-3.2-11B by 13.8% and 38.2% in category and subcategory recognition precision, respectively, and achieves a striking 153.2% improvement in cooking style classification precision.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05501	SOCpilot: Verifying Policy Compliance for LLM-Assisted Incident Response		retained	SF-SOCPILOT-VERIFYING-POLICY-COMPLIANCE-FOR-LLM-ASSISTED-INCIDENT-RESPONSE	deterministic policy verifiers must own mandatory ordering and approval gates for agent plans	AGENT-WORKFLOW	deep_complete	verified	No Change — Existing Coverage
2605.05503	Chainwash: Multi-Step Rewriting Attacks on Diffusion Language Model Watermarks		pre_denominator_closure	SF-2026-ARXIV-2605-05503	问题/机制：Chainwash: Multi-Step Rewriting Attacks on Diffusion Language Model Watermarks；方法为“Statistical watermarking is a common approach for verifying whether text was written by a language model.”；结果线索为“Repeated rewriting is therefore a much stronger attack than a single rewrite, and the result holds across all four rewriters tested.”。排除边界：结论绑定领域数据、标签与任务指标，不改变通用 AI System 的状态、数据或控制 owner。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.05509	WAAA! Web Adversaries Against Agentic Browsers		retained	SF-WAAA-WEB-ADVERSARIES-AGAINST-AGENTIC-BROWSERS	agentic-browser threat models must include ordinary web attacks and confused-deputy effects, not only prompt injection	PLATFORM-SECURITY	deep_complete	verified	No Change — Existing Coverage
2605.05510	The First Controllable Bokeh Rendering Challenge at NTIRE 2026		pre_denominator_closure	SF-2026-ARXIV-2605-05510	问题/机制：The First Controllable Bokeh Rendering Challenge at NTIRE 2026；方法为“This study presents the outcomes of the first Controllable Bokeh Rendering Challenge at NTIRE and highlights the most effective submitted methodologies.”；结果线索为“摘要未给出跨 workload 结果”。排除边界：主要建立任务集或局部测量，未重定义跨系统 evaluation identity、污染控制或 release contract。		identity_date_closed	verified	Rejected — Below Candidate Denominator
2605.06713	Agentic AI and the Industrialization of Cyber Offense: Forecast, Consequences, and Defensive Priorities for Enterprises and the Mittelstand		pre_denominator_closure	SF-2026-ARXIV-2605-06713	问题/机制：Agentic AI and the Industrialization of Cyber Offense: Forecast, Consequences, and Defensive Priorities for Enterprises and the Mittelstand；方法为“It introduces a Three Channel Agentic Cyber Risk Model and an Agentic Attack Compression Model, uses the 2026 Linux kernel Copy Fail incident as a case study for foothold-to-root acceleration, and develops…”；结果线索为“摘要未给出跨 workload 结果”。排除边界：证据是综述、立场或个案，没有提供可执行且可迁移的系统控制机制。		identity_date_closed	verified	Rejected — Below Candidate Denominator
