source_family_id	arxiv_id	route	title	abstract_basis	decision	decision_kind	stable_node_id	family_specific_reason
SF-2026-ARXIV-2606-27581	2606.27581	core_daily_semantic_review_required	SceneBot: Contact-Prompted General Humanoid Whole Body Tracking with Scene-Interaction	Current humanoid reinforcement-learning policies excel at free-space motions but struggle with contact-rich tasks, as pure kinematic tracking cannot resolve the physical ambiguities of interacting with objects and uneven terrain.	pre_denominator_closure	task_model_method_without_durable_owner	—	`SceneBot: Contact-Prompted General Humanoid Whole Body Tracking with Scene-Interaction`：Current humanoid reinforcement-learning policies excel at free-space motions but struggle with contact-rich tasks, as pure kinematic tracking cannot resolve the physical ambiguities of interacting with objects and uneven terrain. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27582	2606.27582	not_routed_by_keyword_contract	Beyond Points: Spherical Distributional Part Prototypes for Interpretable Classification	Prototype-based neural networks aim to provide intrinsic interpretability by grounding predictions in a small set of part prototypes.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Beyond Points: Spherical Distributional Part Prototypes for Interpretable Classification`：Prototype-based neural networks aim to provide intrinsic interpretability by grounding predictions in a small set of part prototypes. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27584	2606.27584	core_daily_semantic_review_required	CoIn: Comprehensive 2D-3D Inpainting with Gaussian Splatting Guidance	3D scene inpainting is essential for reconstructing areas corrupted by occlusions or limited viewpoints.	pre_denominator_closure	task_model_method_without_durable_owner	—	`CoIn: Comprehensive 2D-3D Inpainting with Gaussian Splatting Guidance`：3D scene inpainting is essential for reconstructing areas corrupted by occlusions or limited viewpoints. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27593	2606.27593	core_daily_semantic_review_required	Odyssey: Constructing Verifiable Local Truth-Preserving Foundation Models	We introduce a categorical framework called ODYSSEY for constructing verifiable, local truth-preserving foundation models as compositions of foundries: building-block architectural components that specify a cover of local contexts, local representation families, restriction maps, gluing rules, obstruction policies, update obligations, and human-facing views.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Odyssey: Constructing Verifiable Local Truth-Preserving Foundation Models`：We introduce a categorical framework called ODYSSEY for constructing verifiable, local truth-preserving foundation models as compositions of foundries: building-block architectural components that specify a cover of local contexts, local representation families, restriction maps, gluing rules, obstruction policies, update obligations, and human-facing views. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27595	2606.27595	core_daily_semantic_review_required	Ko-WideSearch: A Korean Breadth-Search Benchmark for Exhaustive Set Enumeration by Web Agents	Web-agent benchmarks overwhelmingly measure depth -- pinning one obscure answer behind a chain of constraints -- while breadth, exhaustively enumerating a closed set and filling each item's attributes, is barely evaluated, especially outside English.	retained_after_full_semantic_audit	durable_ai_system_candidate	PLATFORM-EVALUATION-SYSTEM	`Ko-WideSearch: A Korean Breadth-Search Benchmark for Exhaustive Set Enumeration by Web Agents` 改变 `PLATFORM-EVALUATION-SYSTEM` 的长期 state/data/control 或 evaluation/security contract：Ko-WideSearch: A Korean Breadth-Search Benchmark for Exhaustive Set Enumeration by Web Agents 的 exact-v1 机制为：Breadth is also hard to build: certifying that a gold set is complete and every cell correct is far costlier than checking a single answer. 因此 把样本、metric、judge、阈值、不确定性和 release authority 分离。
SF-2026-ARXIV-2606-27596	2606.27596	core_daily_semantic_review_required	Dismantling Pathological Shortcuts: A Causal Framework for Faithful LVLM Decoding	Large Vision-Language Models (LVLMs) exhibit sophisticated reasoning but remain susceptible to object hallucination.	pre_denominator_closure	outside_durable_ai_system_scope	—	`Dismantling Pathological Shortcuts: A Causal Framework for Faithful LVLM Decoding`：Large Vision-Language Models (LVLMs) exhibit sophisticated reasoning but remain susceptible to object hallucination. 主要贡献不改变长期 AI-system 机制、ownership 或验收合同。
SF-2026-ARXIV-2606-27598	2606.27598	core_daily_semantic_review_required	Narrative-UFET: Narrative Generation for Ultra-Fine Entity Typing	Ultra-fine entity typing (UFET) assigns highly specific types to entity mentions, but current approaches struggle with types in the long tail.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Narrative-UFET: Narrative Generation for Ultra-Fine Entity Typing`：Ultra-fine entity typing (UFET) assigns highly specific types to entity mentions, but current approaches struggle with types in the long tail. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27599	2606.27599	core_daily_semantic_review_required	Global Explanations for Multivariate Time Series Forecasting Models via $K$-Order Markov Approximations	While many explainable AI (XAI) methods have been proposed, most are not designed for time-series forecasting models and often rely on the implicit assumption that timestamp features are independent.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Global Explanations for Multivariate Time Series Forecasting Models via $K$-Order Markov Approximations`：While many explainable AI (XAI) methods have been proposed, most are not designed for time-series forecasting models and often rely on the implicit assumption that timestamp features are independent. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27601	2606.27601	keyword_daily_semantic_review_required	Test Case Selection for Deep Neural Networks: A Replication Study on LLMs for Code	Recently, test case selection (TCS) techniques have been explored to support the operational evaluation of deep neural networks (DNNs) under limited testing budgets, where labeling cost is a primary concern and uncovering model failures early is a key objective.	pre_denominator_closure	formal_result_without_implemented_system_delta	—	`Test Case Selection for Deep Neural Networks: A Replication Study on LLMs for Code`：Recently, test case selection (TCS) techniques have been explored to support the operational evaluation of deep neural networks (DNNs) under limited testing budgets, where labeling cost is a primary concern and uncovering model failures early is a key objective. 形式或统计结果没有同时改变长期 AI-system owner、运行状态和验收接口。
SF-2026-ARXIV-2606-27603	2606.27603	not_routed_by_keyword_contract	Learning to Throw: Agile and Accurate Cable-Suspended Payload Delivery with a Quadrotor	Quadrotors offer the agility needed to rapidly transport suspended payloads during time-critical applications, including search-and-rescue and medical delivery.	pre_denominator_closure	domain_application_without_system_contract_delta	—	`Learning to Throw: Agile and Accurate Cable-Suspended Payload Delivery with a Quadrotor`：Quadrotors offer the agility needed to rapidly transport suspended payloads during time-critical applications, including search-and-rescue and medical delivery. 领域结果没有产生跨任务可复用的 state/data/control 或 release contract。
SF-2026-ARXIV-2606-27604	2606.27604	not_routed_by_keyword_contract	Spectral Subsurface Scattering from RGB via Biophysical Skin Inversion	In this paper we present a spectral optical inversion for skin for path tracing-based rendering of subsurface scattering.	pre_denominator_closure	task_model_method_without_durable_owner	—	`Spectral Subsurface Scattering from RGB via Biophysical Skin Inversion`：In this paper we present a spectral optical inversion for skin for path tracing-based rendering of subsurface scattering. 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
SF-2026-ARXIV-2606-27605	2606.27605	not_routed_by_keyword_contract	On the stability of scale-space metrics	We study the stability of a classical family of metrics defined over functions' Gaussian scale-space representations, focusing on the comparison of images (functions of two variables).	pre_denominator_closure	task_model_method_without_durable_owner	—	`On the stability of scale-space metrics`：We study the stability of a classical family of metrics defined over functions' Gaussian scale-space representations, focusing on the comparison of images (functions of two variables). 任务建模/精度增量仍被现有模型机制吸收，没有新的系统 ownership 或发布控制面。
